,name
11520,Wells Fargo Asset Allocation Fund - Class Admin
11521,Nuveen Strategy Balanced Allocation Fund Class I
11522,Ubs U.s. Allocation Fund Class P
11523,Massmutual Premier Balanced Fund Class A
11524,Putnam Dynamic Asset Allocation Balanced Fund Class M
11525,Mfs Total Return Fund Class 529a
11526,Benefit Fci Life Strategy Growth Cl A
11527,Ab Variable Products Series Ab Balanced Wealth Strategy Portfolio Class A
11528,Hartford Checks And Balances Fund Class R5
11529,Transamerica Janus Balanced Vp Initial Class
11530,John Hancock Balanced Fund Class R4
11531,Hartford Checks And Balances Fund Class R4
11532,Cavanal Hill Active Core Fund Investor Class
11533,Virtus Herzfeld Fund Class A
11534,John Hancock Balanced Fund Class R3
11535,Franklin Managed Income Fund Class R
11536,John Hancock Balanced Fund Class R2
11537,Teton Westwood Balanced Fund Class Institutional
11538,Managed Retirement Balanced Class Ii
11539,John Hancock Balanced Fund Class R1
11540,Mainstay Balanced Fund Class R2
11541,Mainstay Balanced Fund Class R3
11542,Alerus Moderate Income Institutional
11543,John Hancock Balanced Fund Class R5
11544,Pgim Balanced Fund- Class R
11545,Delaware Wealth Builder Fund Class R
11546,Mainstay Balanced Fund Class R1
11547,George Putnam Balanced Fund Class R
11548,Mfs Total Return Fund Class 529b
11549,Cavanal Hill Active Core Fund Class A
11550,Transamerica Multi-managed Balanced Fund Class B
11551,Facets Lifestyle Moderate Fund R6
11552,Massmutual Premier Balanced Fund Service Class
11553,Blackrock Balanced Capital Fund Class R
11554,American Beacon Balanced Fund Advisor Class
11555,Massmutual Premier Balanced Fund Administrative Class
11556,Bny Mellon Balanced Opportunity Fund - Class C
11557,Hotchkis & Wiley Capital Income Fund Class A
11558,Anchor Series Trust Sa Pgi Asset Allcation Fund 2
11559,Putnam Dynamic Asset Allocation Balanced Fund Class R5
11560,Mfs Total Return Fund Class R1
11561,Bny Mellon Balanced Opportunity Fund- Class I
11562,Hotchkis & Wiley Capital Income Fund Class I
11563,Sei Asset Allocation Trust Defensive Strategy Allocation Fund Class F
11564,Sunamerica Series Trust Sa Jpmorgan Diversified Balanced Class 2
11565,Brighthouse Funds Trust I American Funds Balanced Allocation Portfolio Class B
11566,Columbia Variable Portfolio - Asset Allocation Fund Class 2
11567,Columbia Capital Allocation Moderate Aggressive Portfolio Institutional 2 Class
11568,Madison Diversified Income Fund Class B
11569,Teton Westwood Balanced Fund Class A
11570,Seasons Series Trust Sa Multi-managed Growth Portfolio Class 1
11571,Seasons Series Trust Sa Multi-managed Moderate Growth Portfolio Class 1
11572,Amg Chicago Equity Partners Balanced Fund Class Z
11573,Mfs Total Return Fund Class 529c
11574,Alerus Conservative Growth Institutional
11575,American Funds Conservative Growth And Income Portfolio Class R-5
11576,John Hancock Variable Insurance Trust Capital Appreciation Value Trust Series I
11577,Stadion Balanced Fund Cl 1
11578,Principal Variable Contracts Diversified Growth Managed Volatility Account Class 2
11579,Eaton Vance Balanced Fund Class A
11580,Putnam Dynamic Asset Allocation Balanced Fund Class R6
11581,Columbia Flexible Capital Income Fund Institutional 2 Class
11582,Wells Fargo Moderate Balanced Fund - Class A
11583,American Century Strategic Allocation: Conservative Fund I Class
11584,Managed Retirement Conservative Class I
11585,John Hancock Variable Insurance Trust Lifestyle Moderate Portfolio Nav
11586,Associated Asap Balanced Strategy
11587,Transamerica Blackrock Tactical Allocation Vp Fund Initial Class
11588,Putnam Dynamic Risk Allocation Fund Class R6
11589,Fidelity Advisor Asset Manager 40% Fund I Class
11590,Principal Variable Contracts Strategic Asset Management Conservative Balanced Portfolio Class 2
11591,Mfs Diversified Income Fund Class R3
11592,Ultra Series Conservative Allocation Fund Class Ii
11593,Lvip Ssga Conservative Structured Allocation Fund Standard Class
11594,Voya Retirement Moderate Portfolio Class I
11595,Columbia Flexible Capital Income Fund Advisor Class
11596,Principal Strategic Asset Management Conservative Balanced Fund R-5 Class
11597,Voya Solution Moderately Conservative Portfolio Class S
11598,Blackrock 40/60 Target Allocation Fund Class R Shares
11599,Touchstone Variable Series Trust Conservative Etf Fund
11600,Columbia Capital Allocation Moderate Conservative Portfolio Institutional Class
11601,Transamerica Asset Allocation Conservative Portfolio Class I
11602,Tiaa-cref Lifestyle Conservative Fund Institutional Class
11603,Hartford Multi-asset Income And Growth Fund Class Y
11604,Columbia Capital Allocation Moderate Portfolio Institutional Class
11605,Schwab Monthly Income Fund - Moderate Payout
11606,Pacific Funds Portfolio Optimization Moderate-conservative Fund Class C
11607,Invesco Oppenheimer Capital Income Fund Class R
11608,Tiaa-cref Life Funds Balanced Fund
11609,Mfs Conservative Allocation Fund Class R2
11610,Russell Investments Lifepoints Moderate Strategy Fund Class S
11611,Westwood Income Opportunity Fund A Class
11612,Qci Balanced Fund Institutional Class
11613,Fairholme Allocation Fund
11614,Federated Capital Income Fund Class B Shares
11615,Invesco Multi-asset Income Fund Class R6
11616,Voya Strategic Allocation Conservative Portfolio Class I
11617,Columbia Capital Allocation Moderate Conservative Portfolio Class C
11618,Bmo Moderate Allocation Fund Class R6
11619,Transamerica Asset Allocation Moderate Portfolio Class I
11620,Weitz Balanced Fund - Investor Class
11621,Invesco Oppenheimer V.i. Conservative Balanced Fund Series Ii
11622,Mainstay Conservative Allocation Fund Class C
11623,Mainstay Conservative Allocation Fund Investor Class
11624,Associated Conserv Balanced Lifestage
11625,The Hartford Balanced Income Fund Class R5
11626,Janus Henderson Value Plus Income Fund Class D
11627,John Hancock Variable Insurance Trust Lifestyle Balanced Portfolio I
11628,Invesco Income Allocation Fund Class Y
11629,Touchstone Dynamic Diversified Income Fund Y
11630,Principal Strategic Asset Management Conservative Balanced Fund R-4 Class
11631,Columbia Capital Allocation Moderate Conservative Portfolio Institutional 2 Class
11632,Russell Investments Lifepoints Moderate Strategy Fund Class R1
11633,Voya Strategic Allocation Conservative Portfolio Class S
11634,Mfs Diversified Income Fund Class R2
11635,Columbia Capital Allocation Moderate Portfolio Advisor Class
11636,Columbia Capital Allocation Moderate Portfolio Class R
11637,Janus Henderson Value Plus Income Fund Class I
11638,Sei Vp Moderate Strategy Fund Class Ii
11639,Sei Asset Allocation Trust Moderate Strategy Fund Class I
11640,Janus Henderson Value Plus Income Fund Class S
11641,Nvit Investor Destinations Moderately Conservative Fund Class P
11642,Invesco Income Allocation Fund R5 Class
11643,Hartford Multi-asset Income And Growth Fund Class R3
11644,Hartford Multi-asset Income And Growth Fund Class R4
11645,John Hancock Funds Multi-index Lifestyle Moderate Portfolio Class R6
11646,Managed Retirement Conservative Class Ii
11647,Benefit Fci Life Strategy Cons Gr Cl A
11648,Hartford Multi-asset Income And Growth Fund Class R5
11649,Mfs Diversified Income Fund Class R1
11650,Invesco Multi-asset Income Fund Class R5
11651,Voya Solution Moderately Conservative Portfolio Class I
11652,Vanguard 40/60 - Moderate Managed Trust Fund R
11653,Putnam Dynamic Asset Allocation Conservative Fund Class B
11654,Invesco Multi-asset Income Fund Class R
11655,Voya Solution Moderately Conservative Portfolio Class S2
11656,John Hancock Variable Insurance Trust Lifestyle Moderate Portfolio I
11657,Associated Asap2 Balanced Strategy
11658,Sterling Capital Diversified Income Fund Class A
11659,Putnam Dynamic Asset Allocation Conservative Fund Class R
11660,Lvip American Income Allocation Fund Standard Class
11661,Columbia Capital Allocation Moderate Portfolio Institutional 3 Class
11662,Mfs Diversified Income Fund Class R4
11663,Nvit Investor Destinations Balanced Fund Class P
11664,Sei Vp Moderate Strategy Fund Class Iii
11665,Sterling Capital Diversified Income Fund Institutional Shares
11666,Putnam Dynamic Asset Allocation Conservative Fund Class M
11667,Invesco Income Allocation Fund Class R
11668,Vanguard 40/60 - Moderate Managed Trust Fund R1
11669,Columbia Capital Allocation Moderate Conservative Portfolio Advisor Class
11670,Janus Henderson Value Plus Income Fund Class A
11671,Pacific Advisors Income And Equity Fund Class A
11672,Putnam Dynamic Asset Allocation Conservative Fund Class R5
11673,Columbia Capital Allocation Moderate Conservative Portfolio Institutional 3 Class
11674,Allianzgi Income & Growth Fund Class R
11675,Janus Henderson Value Plus Income Fund Class T
11676,Columbia Capital Allocation Moderate Portfolio Institutional 2 Class
11677,Benefit Fci Life Strategy Cons Gr Cl B
11678,Benefit Generation Strategic Mod Consvt
11679,American Century Strategic Allocation: Conservative Fund R6 Class
11680,Brighthouse Asset Allocation 40 Portfolio Class A
11681,T. Rowe Price Retirement Balanced Fund Class R
11682,Sei Asset Allocation Trust Market Growth Strategy Fund Class F
11683,American Funds College 2027 Fund Class 529-c
11684,Lord Abbett Multi-asset Income Fund Class F
11685,Manning & Napier Pro-blend Conservative Term Series Class I
11686,Mfs Conservative Allocation Fund Class R4
11687,The Hartford Balanced Income Fund Class R3
11688,Manning & Napier Pro-blend Moderate Term Series Class S
11689,Invesco Multi-asset Income Fund Class A
11690,American Funds College 2024 Fund Class 529f1
11691,John Hancock Funds Ii Multimanager Lifestyle Moderate Portfolio Class C
11692,Federated Capital Income Fund Institutional Class
11693,Transamerica Madison Diversified Income Vp Service
11694,Blackrock 40/60 Target Allocation Fund Investor A Shares
11695,Cornerstone Advisors Real Assets Fund Institutional Shares
11696,Principal Variable Contracts Diversified Balanced Managed Volatility Account Class 2
11697,Mutual Of America Conservative Allocation Fund
11698,Sei Asset Allocation Trust Moderate Strategy Fund Class F
11699,Principal Variable Contracts Strategic Asset Management Conservative Balanced Portfolio Class 1
11700,Principal Strategic Asset Management Conservative Balanced Fund Class C
11701,American Century Strategic Allocation: Conservative Fund Investor Class
11702,Tiaa-cref Lifestyle Conservative Fund Retail Class
11703,T. Rowe Price Retirement Balanced Fund Advisor Class
11704,Putnam Dynamic Asset Allocation Conservative Fund Class Y
11705,Columbia Flexible Capital Income Fund Class C
11706,Pacific Funds Portfolio Optimization Moderate-conservative Fund Class A
11707,American Funds Tax-advantaged Growth And Income Portfolio Class F-2
11708,John Hancock Variable Insurance Trust Lifestyle Moderate Portfolio Ii
11709,Franklin Conservative Allocation Fund Class C
11710,Franklin Income Fund Class R
11711,John Hancock Funds Multi-index Lifestyle Moderate Portfolio Class 1
11712,Goldman Sachs Income Builder Fund Investor Class
11713,Federated Muni And Stock Advantage Fund Class C Shares
11714,Principal Strategic Asset Management Conservative Balanced Fund Institutional Class
11715,Mfs Diversified Income Fund Class R6
11716,Schwab Markettrack Conservative Portfolio™
11717,Federated Muni And Stock Advantage Fund Class F Shares
11718,Thrivent Moderately Conservative Allocation Fund Class S
11719,Russell Investments Multi-strategy Income Fund Class Y
11720,American Funds Tax-advantaged Growth And Income Portfolio Class F-1
11721,Thrivent Balanced Income Plus Fund Class A
11722,Invesco Conservative Allocation Fund Class A
11723,Yorktown Multi-asset Income Fund Class Institutional
11724,James Balanced: Golden Rainbow Fund Institutional Class
11725,Usaa Cornerstone Moderately Conservative Fund
11726,Columbia Flexible Capital Income Fund Class A
11727,Invesco Oppenheimer Capital Income Fund Class C
11728,Blackrock 40/60 Target Allocation Fund Institutional
11729,Calvert Conservative Allocation Fund Class A
11730,Columbia Capital Allocation Moderate Portfolio Class C
11731,Calvert Vp Volatility Managed Moderate Portfolio Class F
11732,The Hartford Balanced Income Fund Class R4
11733,Hartford Conservative Allocation Fund Class A
11734,Pgim Income Builder Fund-class C
11735,Ultra Series Conservative Allocation Fund Class I
11736,Manning & Napier Pro-blend Moderate Term Series Class L
11737,Yorktown Multi-asset Income Fund Class A
11738,Fidelity Advisor Asset Manager 50% Fund Class A
11739,Mml Series Investment Fund Conservative Allocation Fund Initial Class
11740,"Penn Series Funds, Inc. Moderately Conservative Allocation Fund"
11741,Sei Asset Allocation Trust Core Market Strategy Fund Class F
11742,Mfs Conservative Allocation Fund Class B
11743,Manning & Napier Pro-blend Conservative Term Series Class L
11744,Blackrock 40/60 Target Allocation Fund Investor C Shares
11745,American Century Strategic Allocation: Conservative Fund A Class
11746,Schwab Monthly Income Fund - Enhanced Payout
11747,Wells Fargo Moderate Balanced Fund - Class Admin
11748,Invested Conservative Portfolio
11749,Franklin Conservative Allocation Fund Class R
11750,New Covenant Balanced Income Fund
11751,Invesco Income Allocation Fund Class C
11752,Mfs Conservative Allocation Fund Class R3
11753,Pgim Income Builder Fund-class A
11754,Hartford Multi-asset Income And Growth Fund Class C
11755,Putnam Dynamic Asset Allocation Conservative Fund Class C
11756,Nationwide Investor Destinations Moderately Conservative Fund Service Class
11757,Mfs Conservative Allocation Fund Class 529a
11758,The Hartford Balanced Income Fund Class Y
11759,Invesco Oppenheimer V.i. Conservative Balanced Fund Series I
11760,Ab Conservative Wealth Strategy Class A
11761,Jnl Ishares Tactical Moderate A
11762,Transamerica Asset Allocation Conservative Portfolio Class C
11763,Putnam Dynamic Asset Allocation Conservative Fund Class R6
11764,Pgim Income Builder Fund-class Z
11765,Jpmorgan Investor Conservative Growth Fund Class I
11766,Federated Capital Income Fund Class F Shares
11767,Nationwide Investor Destinations Moderately Conservative Fund Class R6
11768,Guidepath Multi-asset Income Allocation Fund Service Shares
11769,Mml Series Investment Fund Balanced Allocation Fund Initial Class
11770,Great-west Moderately Conservative Profile Fund Investor Class
11771,Russell Investments Lifepoints Moderate Strategy Fund Class C
11772,Russell Investments Lifepoints Moderate Strategy Fund Class A
11773,Qs Defensive Growth Fund Class A
11774,Invesco Oppenheimer Capital Income Fund Class R6
11775,Invesco Multi-asset Income Fund Class C
11776,Manning & Napier Pro-blend Moderate Term Series Class I
11777,John Hancock Variable Insurance Trust Lifestyle Balanced Portfolio Nav
11778,Putnam Dynamic Asset Allocation Growth Fund Class C
11779,Vanguard 40/60 - Moderate Managed Trust Fund R-inst
11780,American Funds American Balanced Fund Class A
11781,Guidestone Funds Defensive Market Strategies Fund Institutional Class
11782,Principal Strategic Asset Management Balanced Portfolio Institutional Class
11783,American Funds Moderate Growth And Income Portfolio Class F-2
11784,Vanguard Global Wellington Fund Admiral Shares
11785,Great-west Moderate Profile Fund Investor Class
11786,Jpmorgan Investor Balanced Fund Class C
11787,Great-west Moderate Profile Fund Class L
11788,American Funds American Balanced Fund Class 529-c
11789,American Funds Conservative Growth And Income Portfolio Class C
11790,Thrivent Moderate Allocation Fund Class S
11791,T. Rowe Price Balanced I Class
11792,Mfs Total Return Fund Class I
11793,Fidelity Advisor Balanced Fund Class C
11794,Calvert Balanced Fund Class A
11795,Azl Moderate Index Strategy Fund
11796,Mfs Total Return Fund Class C
11797,Nationwide Investor Destinations Moderate Fund Class Service
11798,Invesco Moderate Allocation Fund Class A
11799,Blackrock Balanced Capital Fund Investor A Shares
11800,Pgim Balanced Fund- Class A
11801,Virtus Tactical Allocation Fund Class A
11802,Tiaa-cref Managed Allocation Fund Retail Class
11803,Ab All Market Total Return Portfolio Class A
11804,Mfs Total Return Fund Class R6
11805,American Funds Retirement Income Portfolio - Enhanced Class A
11806,Sunamerica Series Trust Sa American Funds Asset Allocation Class 3
11807,Janus Henderson Balanced Fund Class N
11808,Invesco Equity And Income Fund Class Y
11809,Mml American Funds Core Allocation Service Class 1
11810,Azl Dfa Multi-strategy Fund
11811,John Hancock Balanced Fund Class A
11812,John Hancock Variable Insurance Trust American Asset Allocation Trust Series Ii
11813,Valic Company Ii Moderate Growth Lifestyle Fund
11814,Mfs Moderate Allocation Fund Class C
11815,First Trust/dow Jones Dividend & Income Allocation Portfolio Class I
11816,John Hancock Funds Multi-index Lifestyle Balanced Portfolio Class 1
11817,Mairs & Power Balanced Fund Investor Class
11818,Mainstay Vp Janus Henderson Balanced Portfolio Service Class
11819,Ivy Balanced Fund Class I
11820,Pacific Funds Portfolio Optimization Moderate Fund Class A
11821,Wells Fargo Index Asset Allocation Fund - Class A
11822,American Century Balanced Fund Investor Class
11823,T. Rowe Price Capital Appreciation Fund Advisor Class
11824,Fidelity Advisor Balanced Fund Class A
11825,First Investors Total Return Series Class A
11826,American Funds Retirement Income Portfolio - Moderate Class A
11827,Fidelity Advisor Balanced Fund I Class
11828,George Putnam Balanced Fund Class A
11829,Invesco Equity And Income Fund Class C
11830,Blackrock 60/40 Target Allocation Fund Investor A Shares
11831,American Funds Conservative Growth And Income Portfolio Class F-2
11832,American Funds Moderate Growth And Income Portfolio Class R-6
11833,Mutual Of America Moderate Allocation Fund
11834,Invesco Equity And Income Fund R5 Class
11835,John Hancock Variable Insurance Trust Lifestyle Growth Portfolio Nav
11836,Columbia Balanced Fund Institutional 3 Class
11837,Mainstay Vp Janus Henderson Balanced Portfolio Initial Class
11838,Transamerica Asset Allocation Moderate Growth Portfolio Class C
11839,Principal Strategic Asset Management Balanced Portfolio Class C
11840,American Funds Moderate Growth And Income Portfolio Class 529-a
11841,Great-west Securefoundation Balanced Fund Class L
11842,Vanguard Balanced Index Fund Investor Shares
11843,Janus Henderson Balanced Fund Class R
11844,Mainstay Vp Series Balanced Portfolio Service Class
11845,Pax Balanced Fund Class Institutional
11846,Franklin Moderate Allocation Fund Class C
11847,Brighthouse Funds Trust Ii Mfs Total Return Portfolio Class F
11848,Nationwide Investor Destinations Moderate Fund Class R6
11849,Voya Balanced Portfolio Class I
11850,John Hancock Balanced Fund Class C
11851,Tiaa-cref Lifestyle Moderate Fund Retail Class
11852,Janus Henderson Vit Balanced Portfolio Institutional Class
11853,Janus Henderson Balanced Fund Class S
11854,Global Atlantic Wellington Research Managed Risk Portfolio Class Ii
11855,John Hancock Funds Ii Multimanager Lifestyle Balanced Portfolio Class C
11856,Mml Series Investment Fund Ii Blend Fund Initial Class
11857,Transamerica Multi-managed Balanced Fund Class A
11858,Russell Investments Lifepoints Balanced Strategy Fund Class A
11859,Mainstay Moderate Allocation Fund Class A
11860,Value Line Asset Allocation Fund Investor Class
11861,Moderate Managed Account Portfolio (map) Freedom 401k Class
11862,Schwab Markettrack Balanced Portfolio™
11863,Wells Fargo Wealthbuilder Growth Balanced Fund Class C
11864,Bruce Fund
11865,Schwab Balanced Fund™
11866,Vanguard Variable Insurance Funds Moderate Allocation Portfolio
11867,Franklin Managed Income Fund Class C
11868,Russell Investments Lifepoints Balanced Strategy Fund Class C
11869,Blackrock Balanced Capital Fund Institutional Shares
11870,Putnam Dynamic Asset Allocation Balanced Fund Class Y
11871,Cibc Atlas Income Opportunities Fund Institutional Class
11872,Jpmorgan Investor Balanced Fund Class I
11873,Vy Invesco Equity And Income Portfolio Class S
11874,Vy Invesco Equity And Income Portfolio Class I
11875,John Hancock Balanced Fund Class I
11876,Bny Mellon Asset Allocation Fund Class M
11877,Guidestone Funds Defensive Market Strategies Fund Investor Class
11878,Vanguard Wellington™ Fund Admiral™ Shares
11879,Principal Strategic Asset Management Balanced Portfolio Class J
11880,Invesco Oppenheimer Portfolio Series: Moderate Investor Fund Class A
11881,American Funds Moderate Growth And Income Portfolio Class A
11882,T. Rowe Price Capital Appreciation Fund I Class
11883,Janus Henderson Balanced Fund Class I
11884,Jnl/t. Rowe Price Capital Appreciation Fund
11885,American Funds American Balanced Fund Class F-1
11886,American Funds Insurance Series Asset Allocation Fund Class 2
11887,Fidelity Asset Manager 70% Fund
11888,Mfs Total Return Fund Class A
11889,"Penn Series Funds, Inc. Flexibly Managed Fund"
11890,American Funds Insurance Series Asset Allocation Fund Class 4
11891,Janus Henderson Vit Balanced Portfolio Service Class
11892,American Funds American Balanced Fund Class 529-a
11893,Dfa Global Allocation 60/40 Portfolio Institutional Class
11894,Prudential Series Fund Flexible Managed Portfolio Class I
11895,Vy T. Rowe Price Capital Appreciation Portfolio Class S
11896,American Funds Conservative Growth And Income Portfolio Class A
11897,Principal Variable Contracts Diversified Growth Account Class 2
11898,T. Rowe Price Balanced Fund
11899,Jpmorgan Investor Balanced Fund Class A
11900,Mfs Moderate Allocation Fund Class A
11901,Vanguard Variable Insurance Funds Balanced Portfolio
11902,Fidelity Puritan Fund Class K
11903,American Funds American Balanced Fund Class R-3
11904,Janus Henderson Balanced Fund Class T
11905,American Funds Nvit Asset Allocation Class Ii
11906,Vanguard Balanced Index Fund Admiral Shares
11907,T. Rowe Price Capital Appreciation Fund
11908,American Funds American Balanced Fund Class R-6
11909,Fidelity Balanced Fund
11910,Vanguard Star Fund Investor Shares
11911,Fidelity Puritan Fund
11912,Vanguard Lifestrategy Moderate Growth Fund Investor Shares
11913,Vanguard Wellington™ Fund Investor Shares
11914,American Funds Insurance Series Asset Allocation Fund Class 1
11915,Dodge & Cox Balanced Fund
11916,Ast T. Rowe Price Asset Allocation Portfolio
11917,American Funds American Balanced Fund Class F-2
11918,Fpa Crescent Fund
11919,Ast Capital Growth Asset Allocation Portfolio
11920,Vanguard Balanced Index Fund Institutional Shares
11921,Invesco Equity And Income Fund Class A
11922,American Funds American Balanced Fund Class C
11923,Oakmark Equity And Income Fund Investor Class
11924,Fidelity Balanced Fund Class K
11925,Jnl/wmc Balanced Fund Class A
11926,John Hancock Funds Ii Multimanager Lifestyle Balanced Portfolio Class 1
11927,American Funds American Balanced Fund Class R-4
11928,Columbia Variable Portfolio - Balanced Fund Class 3
11929,Fidelity Variable Insurance Products Balanced Portfolio Investor Class
11930,Usaa Cornerstone Moderately Aggressive Fund
11931,Wells Fargo Asset Allocation Fund - Class A
11932,Transamerica Multi-managed Balanced Vp Service Class
11933,Putnam Dynamic Asset Allocation Balanced Fund Class A
11934,Jnl/american Funds Balanced Fund Class A
11935,Oakmark Equity And Income Fund Class Advisor
11936,Fidelity Variable Insurance Products Balanced Portfolio Service Class 2
11937,Hartford Checks And Balances Fund Class A
11938,Ivy Balanced Fund Class A
11939,Azl Mvp T. Rowe Price Capital Appreciation Plus Fund
11940,Mfs Variable Insurance Trust Total Return Series Service Class
11941,Fidelity Advisor Balanced Fund Class M
11942,Vy T. Rowe Price Capital Appreciation Portfolio Class A
11943,Azl T. Rowe Price Capital Appreciation Fund Class 2
11944,Invesco Equity And Income Fund Class R6
11945,Invesco V.i. Equity And Income Fund Series Ii
11946,Mfs Variable Insurance Trust Total Return Series Initial Class
11947,American Funds American Balanced Fund Class R-2
11948,Oakmark Equity And Income Fund Class Institutional
11949,American Funds Moderate Growth And Income Portfolio Class C
11950,Brighthouse/wellington Balanced Portfolio Class A
11951,Janus Henderson Balanced Fund Class A
11952,Franklin Moderate Allocation Fund Class A
11953,Franklin Managed Income Fund Class A
11954,Pax Balanced Fund Individual Investor Class
11955,American Funds College 2030 Fund Class 529-a
11956,Fidelity Asset Manager 60% Fund
11957,Columbia Balanced Fund Class A
11958,Principal Strategic Asset Management Balanced Portfolio Class A
11959,T. Rowe Price Personal Strategy Balanced Fund
11960,Janus Henderson Balanced Fund Class C
11961,State Farm Balanced Fund
11962,Lord Abbett Multi-asset Balanced Opportunity Fund Class A
11963,Janus Henderson Balanced Fund Class D
11964,Thrivent Moderate Allocation Fund Class A
11965,American Century Investments One Choice Portfolio: Moderate Investor Class
11966,Hartford Balanced Hls Fund Class Ia
11967,American Funds American Balanced Fund Class R-5
11968,Vanguard Managed Payout Fund Investor Shares
11969,Voya Retirement Moderate Growth Portfolio Class A
11970,John Hancock Funds Ii Multimanager Lifestyle Balanced Portfolio Class A
11971,Columbia Balanced Fund Institutional Class
11972,John Hancock Funds Ii Capital Appreciation Value Fund Class Nav
11973,Columbia Capital Allocation Moderate Aggressive Portfolio Class A
11974,Vy T. Rowe Price Capital Appreciation Portfolio Class I
11975,Sunamerica Series Trust Sa Invesco Vcp Equity-income Class 3
11976,Transamerica Asset Allocation Moderate Growth Portfolio Class A
11977,Columbia Balanced Fund Class C
11978,Principal Variable Contracts Diversified Income Account Class 2
11979,Jpmorgan Investor Growth & Income Fund Class C
11980,Jpmorgan Investor Growth & Income Fund Class I
11981,Principal Origin Emerging Markets Fund Institutional Class
11982,Tcw Emerging Markets Multi-asset Opportunities Fund N Share Class
11983,Vy Jpmorgan Emerging Markets Equity Portfolio Class S2
11984,Jpmorgan Emerging Economies Fund Class A Shares
11985,Fidelity Advisor Total Emerging Markets Fund Class M
11986,Goldman Sachs Emerging Markets Equity Insights Fund Class C
11987,Fidelity Advisor Emerging Markets Discovery Fund Class C
11988,Victory Trivalent Emerging Markets Small-cap Fund Class Y
11989,Rbc Emerging Markets Small Cap Equity Fund Class I
11990,Wells Fargo Emerging Markets Equity Income Fund - Class C
11991,American Century Emerging Markets Fund R Class
11992,Hsbc Frontier Markets Fund Class I
11993,Fidelity Advisor Emerging Markets Discovery Fund Class M
11994,William Blair Emerging Markets Small Cap Growth Fund Class N
11995,Janus Henderson Emerging Markets Fund Class A
11996,Brown Advisory Emerging Markets Select Fund Investor Shares
11997,Wells Fargo Emerging Markets Equity Income Fund - Class Admin
11998,Victory Sophus Emerging Markets Small Cap Fund Class Y
11999,Ab Emerging Markets Multi-asset Portfolio Class A
12000,Blackrock Total Emerging Markets Fund Investor C
12001,Artisan Sustainable Emerging Markets Fund Institutional Class
12002,Ivy Emerging Markets Equity Fund Class R
12003,"Morgan Stanley Institutional Fund, Inc. Frontier Markets Portfolio Class A"
12004,Grandeur Peak Emerging Markets Opportunities Fund Investor Class
12005,Gmo Emerging Markets Fund Class V
12006,Virtus Kar Emerging Markets Small-cap Fund Class A
12007,Goldman Sachs Emerging Markets Equity Insights Fund Class R
12008,Calamos Evolving World Growth Fund Class A
12009,Dfa Emerging Markets Value Portfolio Class R2
12010,Dws Emerging Markets Equity Fund - Class A
12011,Invesco Developing Markets Fund Class C
12012,Rbc Emerging Markets Equity Fund Class A
12013,Vaughan Nelson Emerging Markets Opportunities Fund Institutional Class
12014,Invesco Emerging Markets Select Equity Fund Class Y
12015,Goldman Sachs Emerging Markets Equity Fund Service Class
12016,Wells Fargo Emerging Markets Equity Income Fund - Class A
12017,Pimco Rae Plus Emg Fund Class I-2
12018,Bny Mellon Emerging Markets Securities Fund Class I
12019,Allianzgi Emerging Markets Opportunities Fund Class P
12020,Pimco Rae Plus Emg Fund Class A
12021,Fidelity Advisor Emerging Markets Discovery Fund Class A
12022,"Morgan Stanley Institutional Fund, Inc. Emerging Markets Leaders Portfolio Class Is"
12023,Allianzgi Nfj Emerging Markets Value Fund Class A
12024,Blackrock Advantage Emerging Markets Fund Institutional Shares
12025,Blackrock Total Emerging Markets Fund Investor A
12026,Allianzgi Emerging Markets Consumer Cit Class 1
12027,Bny Mellon Global Emerging Markets Fund - Class A
12028,Janus Henderson Emerging Markets Fund Class C
12029,Mirae Asset Emerging Markets Fund Class A
12030,Vanguard Pacific Stock Index Fund Institutional Shares
12031,Jnl/rafi Fundamental Asia Developed Fund Class A
12032,Wells Fargo Asia Pacific Fund - Class A
12033,Columbia Pacific/asia Fund Institutional Class
12034,Vanguard Pacific Stock Index Fund Investor Shares
12035,Columbia Pacific/asia Fund Class A
12036,Columbia Pacific/asia Fund Advisor Class
12037,Jnl/rafi Fundamental Asia Developed Fund Class I
12038,Vanguard Energy Fund Admiral Shares
12039,Vanguard Energy Fund Investor Shares
12040,Jnl/mellon Energy Sector A
12041,Fidelity Select Energy Portfolio
12042,Vanguard Energy Index Fund Admiral Shares
12043,Fidelity Select Natural Resources Portfolio
12044,Fidelity Advisor Energy Fund I Class
12045,Fidelity Select Energy Service Portfolio
12046,Invesco Energy Fund Class A
12047,Fidelity Advisor Energy Fund Class A
12048,Fidelity Select Natural Gas Portfolio
12049,Williston Basin/mid-north America Stock Fund Class A
12050,Ivy Energy Fund Class I
12051,Matthews Asia Growth Fund Investor Class
12052,Fidelity Variable Insurance Products Emerging Markets Portfolio Service Class
12053,Matthews Asia Growth Fund Institutional Class
12054,Vanguard Pacific Stock Index Fund Admiral Shares
12055,Rbc Emerging Markets Small Cap Equity Fund Class A
12056,Mirae Asset Emerging Markets Fund Class C
12057,Pimco Rae Plus Emg Fund Class C
12058,Allianzgi Nfj Emerging Markets Value Fund Class P
12059,Bny Mellon Emerging Markets Securities Fund Class C
12060,Invesco Emerging Markets Select Equity Fund R5 Class
12061,Icon Emerging Markets Fund Class A
